"x"
"796"	"Squalodon bordae"
"797"	"Squalodon meyeri"
"798"	"Squalodon vocontiorum"
"799"	"Squalodon peregrinus"
"800"	"Eoplatanista miocaenus"
"801"	"Cetotherium gervaisii"
"802"	"Plesiocetus giganteus"
"803"	"Plesiocetus intermedius"
"804"	"Plesiocetus tertius"
"805"	"Plesiocetus rostratus"
"806"	"Plesiocetus minor"
"807"	"Heterocetus scriptus"
"808"	"Eucetotherium helmersenii"
"809"	"Balaena dubusi"
"810"	"Balaena larteti"
"811"	"Balaena macrocephalus"
"812"	"Balaena arcuata"
"813"	"Mesocetus aquitanicus"
"814"	"Physeter antiquus"
"815"	"Lophocetus calvertensis"
"816"	"Metopocetus durinasus"
"817"	"Balaenoptera sursiplana"
"818"	"Eremotherium laurillardi"
"819"	"Mammuthus columbi"
"820"	"Thylatheridium hudsoni"
"821"	"Thylatheridium dolgopolae"
"822"	"Pseudotypotherium carhuense"
"823"	"Huayqueriana cristata"
"824"	"Epecuenia thoatherioides"
"825"	"Eoauchenia cingulata"
"826"	"Proscelidodon gracillimus"
"827"	"Doellotatus chapadmalensis"
"828"	"Aspidocalyptus castroi"
"829"	"Coscinocercus marcalaini"
"830"	"Coscinocercus brachyurus"
"831"	"Plohophorus araucanus"
"832"	"Reigechimys octodontiformis"
"833"	"Pampamys emmonsae"
"834"	"Abrocoma antiqua"
"835"	"Tetrastylus araucanus"
"836"	"Lomorupithecus harrisoni"
"837"	"Brachyodus manchharensis"
"838"	"Dicoryphochoerus fategadensis"
"839"	"Rudicetus squalodontoides"
"840"	"Heterohyrax auricampensis"
"841"	"Ruticeros compressa"
"842"	"Anancus perimensis"
"843"	"Mastodon latidens"
"844"	"Diorocetus chichibuensis"
"845"	"Cetotherium rathkii"
"846"	"Gryphoca similis"
"847"	"Nanophoca vitulinoides"
"848"	"Phocanella pumila"
"849"	"Eoviscaccia australis"
"850"	"Cramauchenia normalis"
"851"	"Banderomys leanzai"
"852"	"Proadinotherium muensteri"
"853"	"Puijila darwini"
"854"	"Aglaocetus rotundus"
"855"	"Nazcacetus urbinai"
"856"	"Palyeidodon obtusum"
"857"	"Jamilcotatus kumiaica"
"858"	"Jamilcotatus boreios"
"859"	"Kronokotherium brevimaxillare"
"860"	"Sivaonyx soriae"
"861"	"Sivaonyx senutae"
"862"	"Sivaonyx hendeyi"
"863"	"Sivaonyx gandakasensis"
"864"	"Enhydriodon falconeri"
"865"	"Mammuthus lamarmorae"
"866"	"Paralutra lorteti"
"867"	"Dubiotherium waterhousi"
"868"	"Nothodipoides stirtoni"
"869"	"Pseudotrimylus blacki"
"870"	"Hyaena hipparionum"
"871"	"Uranocetus gramensis"
"872"	"Muribacinus gadiyuli"
"873"	"Metaliomys sevierensis"
"874"	"Basirepomys robertsi"
"875"	"Dolichocebus annectens"
"876"	"Morotopithecus bishopi"
"877"	"Batavipusa neerlandica"
"878"	"Chilecebus carrascoensis"
"879"	"Dolichocebus gaimanensis"
"880"	"Diabolocornis simonsi"
"881"	"Domningia sodhae"
"882"	"Obdurodon dicksoni"
"883"	"Lorancahyus daamsi"
"884"	"Zarhinocetus errabundus"
"885"	"Aglaocetus burtinii"
"886"	"Italosiren bellunensis"
"887"	"Livyatan melvillei"
"888"	"Plesiobalaenoptera quarantellii"
"889"	"Joumocetus shimizui"
"890"	"Hexaprotodon sahabiensis"
"891"	"Kutchisiren cylindrica"
"892"	"Megaptera novaeangliae"
"893"	"Balaenoptera acutorostrata"
"894"	"Eubalaena australis"
"895"	"Delphinus domeykoi"
"896"	"Allodelphis woodburnei"
"897"	"Allodesmus naorai"
"898"	"Potamotherium vallentoni"
"899"	"Amphictis borbonica"
"900"	"Amphictis prolongata"
"901"	"Angustictis mayri"
"902"	"Franconictis vireti"
"903"	"Viretictis julieni"
"904"	"Herpestides compactus"
"905"	"Stromeriella depressa"
"906"	"Gawinga aranaea"
"907"	"Nambaroo bullockensis"
"908"	"Leptarctus mummorum"
"909"	"Schizodelphis bogatshowi"
"910"	"Boreostemma pliocena"
"911"	"Aratomys bilikeensis"
"912"	"Trischizolagus mirificus"
"913"	"Brachydelphis jahuayensis"
"914"	"Messapicetus gregarius"
"915"	"Paenanthracotherium hippoideum"
"916"	"Cernictis repenningi"
"917"	"Cardiatherium patagonicum"
"918"	"Kraglievichia carinatum"
"919"	"Meherrinia isoni"
"920"	"Karydomys debruijni"
"921"	"Megacricetodon beijiangensis"
"922"	"Diceratherium matutinum"
"923"	"Prodendrogale engesseri"
"924"	"Tupaia storchi"
"925"	"Palaeotupaia sivalicus"
"926"	"Pterophocaena nishinoi"
"927"	"Archaeophocaena teshioensis"
"928"	"Miophocaena nishinoi"
"929"	"Gyriabrus royoi"
"930"	"Lophiodolodus chaparralensis"
"931"	"Kurdalagonus mchedlidzei"
"932"	"Mithridatocetus adygeicus"
"933"	"Notonycteris magdalenensis"
"934"	"Miocochilius anomopodus"
"935"	"Yalkaparidon coheni"
"936"	"Yalkaparidon jonesi"
"937"	"Naraboryctes philcreaseri"
"938"	"Wakiewakie lawsoni"
"939"	"Yarala burchfieldi"
"940"	"Joculusium muizoni"
"941"	"Maximucinus muirheadae"
"942"	"Mutpuracinus archibaldi"
"943"	"Nimbacinus richi"
"944"	"Tyarrpecinus rothi"
"945"	"Thylacinus macknessi"
"946"	"Wabulacinus ridei"
"947"	"Marlu syke"
"948"	"Marlu karya"
"949"	"Durudawiri inusitatus"
"950"	"Purtia mosaicus"
"951"	"Balbaroo fangaroo"
"952"	"Ganawamaya acris"
"953"	"Ganawamaya ornata"
"954"	"Ngamaroo archeri"
"955"	"Wabularoo naughtoni"
"956"	"Micoureus laventicus"
"957"	"Fahlbuschia freudenthali"
"958"	"Wakamatha tasselli"
"959"	"Ceterhinops longifrons"
"960"	"Bulungamaya delicata"
"961"	"Priscakoala lucyturnbullae"
"962"	"Litokoala dicktedfordi"
"963"	"Litokoala thurmerae"
"964"	"Litokoala garyjohnstoni"
"965"	"Muramura pinpensis"
"966"	"Namilamadeta snideri"
"967"	"Ngapakaldia bonythoni"
"968"	"Neoepiblema acreensis"
"969"	"Litokoala kutjamarpensis"
"970"	"Litokoala kanunkaensis"
"971"	"Ilaria illumidens"
"972"	"Ilaria lawsoni"
"973"	"Perikoala robustus"
"974"	"Wakaleo pitikantensis"
"975"	"Strigocuscus reidi"
"976"	"Trichosurus dicksoni"
"977"	"Miralina doylei"
"978"	"Djilgaringa gillespiei"
"979"	"Barguru kayir"
"980"	"Barguru maru"
"981"	"Serridentinus mongoliensis"
"982"	"Rhizophascolonus crowcrofti"
"983"	"Warendja wakefieldi"
"984"	"Nimbadon whitelawi"
"985"	"Nimbadon scottorrorum"
"986"	"Sylvochoerus woodburnei"
"987"	"Waldochoerus bassleri"
"988"	"Miocaperea pulchra"
"989"	"Parietobalaena campiniana"
"990"	"Pichipilus halleuxi"
"991"	"Pitheculites rothi"
"992"	"Parabderites bicrispatus"
"993"	"Nematherium birdi"
"994"	"Huilatherium pluripicatum"
"995"	"Pseudoplohophorus absolutus"
"996"	"Lestobradys sprechmanni"
"997"	"Micodon kiotensis"
"998"	"Nematherium angulatum"
"999"	"Colpodon antucoensis"
"1000"	"Magdalenabradys confusum"
"1001"	"Neocavia depressidens"
"1002"	"Cyonasua groeberi"
"1003"	"Glossotheriopsis pascuali"
"1004"	"Cranithlastus xibiensis"
"1005"	"Paranabradys vucetichae"
"1006"	"Cyonasua pascuali"
"1007"	"Megabradys darwini"
"1008"	"Palaeoctodon simplicidens"
"1009"	"Proteropithecia neuquenensis"
"1010"	"Australoprocta fleaglei"
"1011"	"Carlocebus carmenensis"
"1012"	"Cetotherium riabinini"
"1013"	"Galileomys colloncurensis"
"1014"	"Calchaquitherium mixtum"
"1015"	"Neosteiromys tordillense"
"1016"	"Maruchito trilofodonte"
"1017"	"Protacaremys denisae"
"1018"	"Soriacebus ameghinorum"
"1019"	"Soriacebus adrianae"
"1020"	"Carlocebus intermedius"
"1021"	"Choneziphius leidyi"
"1022"	"Tusciziphius atlanticus"
"1023"	"Globicetus hiberus"
"1024"	"Imocetus piscatus"
"1025"	"Luantus propheticus"
"1026"	"Luantus toldensis"
"1027"	"Pseudotypotherium subinsigne"
"1028"	"Phtoramys homogenidens"
"1029"	"Xenodontomys elongatus"
"1030"	"Pithanotomys macer"
"1031"	"Microscleromys cribriphilus"
"1032"	"Megatherium altiplanicum"
"1033"	"Thalassocnus natans"
"1034"	"Prozaedius proximus"
"1035"	"Licaphrium floweri"
"1036"	"Microcardiodon williensis"
"1037"	"Prodolichotis guerreroi"
"1038"	"Vampalus sayasanicus"
"1039"	"Rhodanodolichotis antepridiana"
"1040"	"Rhodanodolichotis vucetichae"
"1041"	"Kiotomops lopezi"
"1042"	"Nesodon conspurcatus"
"1043"	"Caraguatypotherium munozi"
"1044"	"Xenastrapotherium aequatorialis"
"1045"	"Xenastrapotherium chaparralensis"
"1046"	"Lycopsis longirostrus"
"1047"	"Bounodus enigmaticus"
"1048"	"Mesolicaphrium sanalfonense"
"1049"	"Scleromys quadrangulatus"
"1050"	"Thyroptera robusta"
"1051"	"Phoberomys pattersoni"
"1052"	"Boreostemma venezolensis"
"1053"	"Neoreomys pinturensis"
"1054"	"Marmosa contrerasi"
"1055"	"Pseudoplataeomys formosus"
"1056"	"Eumysops laeviplicatus"
"1057"	"Lagostomus euplasius"
"1058"	"Plohophorus figuratus"
"1059"	"Stegotherium notohippidensis"
"1060"	"Pseudoprepotherium socorrensis"
"1061"	"Pseudoprepotherium urumaquensis"
"1062"	"Bolivartherium urumaquensis"
"1063"	"Bolivartherium codorensis"
"1064"	"Lestodon urumaquensis"
"1065"	"Contrerascynus borhyaenoides"
"1066"	"Astrapotherium christi"
"1067"	"Isohyaenodon zadoki"
"1068"	"Leakitherium hiwegi"
"1069"	"Hyainailouros napakensis"
"1070"	"Teratodon enigmae"
"1071"	"Prohyrax tertiarius"
"1072"	"Isohyaenodon pilgrimi"
"1073"	"Sectisodon occultus"
"1074"	"Notoziphius bruneti"
"1075"	"Hadrodelphis poseidon"
"1076"	"Palmidophoca callirhoe"
"1077"	"Rumiodon inti"
"1078"	"Patene campbelli"
"1079"	"Incadolops ucayali"
"1080"	"Wamradolops tsullodon"
"1081"	"Hondonadia pittmanae"
"1082"	"Perulestes cardichi"
"1083"	"Perulestes fraileyi"
"1084"	"Sasawatsu mahaynaq"
"1085"	"Kirutherium paititiensis"
"1086"	"Wirunodon chanku"
"1087"	"Kiruwamaq chisu"
"1088"	"Eopululo wigmorei"
"1089"	"Eoincamys pascuali"
"1090"	"Eoincamys ameghinoi"
"1091"	"Eobranisamys romeropittmanae"
"1092"	"Eobranisamys riverai"
"1093"	"Eopicure kraglievichi"
"1094"	"Eosallamys paulacoutoi"
"1095"	"Eosallamys simpsoni"
"1096"	"Eoespina woodi"
"1097"	"Eosachacui lavocati"
"1098"	"Eodelphomys almeidacomposi"
"1099"	"Pachynodon modicus"
"1100"	"Palaeotoxodon paranensis"
"1101"	"Palaeotoxodon virgatus"
"1102"	"Palaeotoxodon protoburmeisteri"
"1103"	"Dilobodon lutarius"
"1104"	"Dinotoxodon paranensis"
"1105"	"Protypotherium antiquum"
"1106"	"Munizia paranensis"
"1107"	"Proterotherium cervioides"
"1108"	"Brachytherium gradatum"
"1109"	"Brachytherium cuspidatum"
"1110"	"Diadiaphorus eversus"
"1111"	"Scalabrinitherium bravardi"
"1112"	"Scalabrinitherium rothii"
"1113"	"Oxyodontherium zeballozi"
"1114"	"Oxyodontherium piramydatus"
"1115"	"Paranauchenia denticulata"
"1116"	"Promacrauchenia antiqua"
"1117"	"Notictis ortizii"
"1118"	"Cyonasua argentina"
"1119"	"Eumysops parodii"
"1120"	"Dasypus neogaeus"
"1121"	"Macroeuphractus retusus"
"1122"	"Trachycalyptus cingulatus"
"1123"	"Palaehoplophorus antiquus"
"1124"	"Protoglyptodon primiformis"
"1125"	"Plohophorus paranensis"
"1126"	"Parahoplophorus paranensis"
"1127"	"Urotherium interundatum"
"1128"	"Comaphorus concisus"
"1129"	"Eleutherocercus paranensis"
"1130"	"Pliomegatherium lelongi"
"1131"	"Promegatherium parvulum"
"1132"	"Promegatherium smaltatum"
"1133"	"Pronothrotherium mirabilis"
"1134"	"Neohapalops rothi"
"1135"	"Pliomorphus mutilatus"
"1136"	"Pliomorphus robustus"
"1137"	"Torcellia paranense"
"1138"	"Ortotherium laticurvatum"
"1139"	"Amphiocnus paranense"
"1140"	"Protomegalonyx doellojuradoi"
"1141"	"Protomegalonyx praecursor"
"1142"	"Megalonychops primigenius"
"1143"	"Ranculcus scalabrinianus"
"1144"	"Sphenotherus zavaletianus"
"1145"	"Octomylodon aversus"
"1146"	"Ortotherium robustum"
"1147"	"Mesopotamocnus brevirostrum"
"1148"	"Promylodon paranensis"
"1149"	"Prolestodon paranensis"
"1150"	"Prolestodon antiquus"
"1151"	"Strabosodon acuticavus"
"1152"	"Strabosodon obtusicavus"
"1153"	"Neoparadoxia cecilialina"
"1154"	"Hadrokirus martini"
"1155"	"Parahyaenodon argentinus"
"1156"	"Zygolestes tatei"
"1157"	"Thylamys pinei"
"1158"	"Pliolestes venetus"
"1159"	"Argyrolagus rusconii"
"1160"	"Lutreolina materdei"
"1161"	"Protohummus dango"
"1162"	"Theridomysops parvulus"
"1163"	"Reigechimys plesiodon"
"1164"	"Necromys bonapartei"
"1165"	"Kraglievichimys formosus"
"1166"	"Paramyocastor diligens"
"1167"	"Eoauchenia primitiva"
"1168"	"Proscelidodon patrius"
"1169"	"Macrochorobates chapadmalensis"
"1170"	"Eleutherocercus antiquus"
"1171"	"Plaina intermedia"
"1172"	"Neophanomys pristinus"
"1173"	"Ringueletia simpsoni"
"1174"	"Thylatheridium pascuali"
"1175"	"Hyperdidelphys inexpectata"
"1176"	"Argyrolagus palmeri"
"1177"	"Holozaedyus laevisculptus"
"1178"	"Caviodon australis"
"1179"	"Paedotherium typicum"
"1180"	"Panthera blytheae"
"1181"	"Arazamys castiglionii"
"1182"	"Pachyphoca ukrainica"
"1183"	"Pachyphoca chapskii"
"1184"	"Miosiren canhami"
"1185"	"Obdurodon tharalkooschild"
"1186"	"Paljara tirarensae"
"1187"	"Afrophoca libyca"
"1188"	"Noriphoca gaudini"
"1189"	"Balaenoptera bertae"
"1190"	"Papahu taitapu"
"1191"	"Brandtocetus chongulek"
"1192"	"Gomphotherium simplicidens"
"1193"	"Herentalia nigra"
"1194"	"Zygolestes paranensis"
"1195"	"Philander entrerianus"
"1196"	"Chasicotatus spinozai"
"1197"	"Paraglyptodon paranensis"
"1198"	"Hoplophorus verus"
"1199"	"Eomegatherium nanum"
"1200"	"Neobrachytherium ameghinoi"
"1201"	"Cardiatherium paranense"
"1202"	"Xenastrapotherium amazonense"
"1203"	"Surameryx acrensis"
"1204"	"Procamelus leptognathus"
"1205"	"Wyomylus whitei"
"1206"	"Legionarictis fortidens"
"1207"	"Gentilicamelus cameloides"
"1208"	"Brachycrus wilsoni"
"1209"	"Hemiauchenia guanajuatensis"
"1210"	"Prothomomys warrenensis"
"1211"	"Jacobsomys dailyi"
"1212"	"Stenomylus crassipes"
"1213"	"Paranamys typicus"
"1214"	"Purperia cribatidens"
"1215"	"Lagomeryx manai"
"1216"	"Kentriodon diusinus"
"1217"	"Canis edwardii"
"1218"	"Subhyracodon occidentalis"
"1219"	"Conepatus sanmiguelensis"
"1220"	"Delotrochanter major"
"1221"	"Epiblema horridula"
"1222"	"Huaridelphis raimondii"
"1223"	"Alopecocyon leardi"
"1224"	"Pekania occulta"
"1225"	"Urumaquia robusta"
"1226"	"Proeremotherium eljebe"
"1227"	"Pontophoca jutlandica"
"1228"	"Gryphoca nordica"
"1229"	"Platyphoca danica"
"1230"	"Eotaria crypta"
"1231"	"Zygiocetus nartorum"
"1232"	"Anadasypus aequatorianus"
"1233"	"Chilcacetus cavirhinus"
"1234"	"Cardiatherium chasicoense"
"1235"	"Aglaocetus moreni"
"1236"	"Nanokogia isthmia"
"1237"	"Paleoparadoxia media"
"1238"	"Archaeodobenus akamatsui"
"1239"	"Pliohippus potosinus"
"1240"	"Aelurodon wheelerianus"
"1241"	"Brachyhyrax oligocenus"
"1242"	"Thyrohyrax kenyaensis"
"1243"	"Thyrohyrax microdon"
"1244"	"Meroehyrax kyongoi"
"1245"	"Losodokodon losodokius"
"1246"	"Mlanyama sugu"
"1247"	"Mioprionodon hodopeus"
"1248"	"Diamantomys timius"
"1249"	"Eionaletherium tanycnemius"
"1250"	"Australophoca changorum"
"1251"	"Ceratogaulus robustus"
"1252"	"Notogaulus minor"
"1253"	"Notogaulus major"
"1254"	"Hipparion condoni"
"1255"	"Prodipoides katensis"
"1256"	"Mesoplodon tumidirostris"
"1257"	"Mystacina miocenalis"
"1258"	"Namasector soriae"
"1259"	"Leptoplesictis senutae"
"1260"	"Leptoplesictis namibiensis"
"1261"	"Nimbavombatus boodjamullensis"
"1262"	"Marlu kutjamarpensis"
"1263"	"Wakaleo oldfieldi"
"1264"	"Kutjamarcoot brevirostrum"
"1265"	"Persiatherium rodleri"
"1266"	"Miocrocidosorex zazhigini"
"1267"	"Hesperotarsius sindhensis"
"1268"	"Galerix wesselsae"
"1269"	"Hoffstetterius imperator"
"1270"	"Africanictis schmidtkittleri"
"1271"	"Perupithecus ucayaliensis"
"1272"	"Yuruatherium tropicalis"
"1273"	"Parastegosimpsonia peruana"
"1274"	"Metopocetus hunteri"
"1275"	"Pseudostegotherium glangeaudi"
"1276"	"Stegotherium variegatum"
"1277"	"Stegotherium tesselatum"
"1278"	"Prozaedyus humilis"
"1279"	"Argyrohippus boulei"
"1280"	"Colpodon distinctus"
"1281"	"Parastrapotherium symmetrum"
"1282"	"Astrapotherium ruderarium"
"1283"	"Prospaniomys priscus"
"1284"	"Soriamys ganganensis"
"1285"	"Eosteiromys segregatus"
"1286"	"Hypsosteiromys axiculus"
"1287"	"Hypsosteiromys nectus"
"1288"	"Parasteiromys friantae"
"1289"	"Parasteiromys uniformis"
"1290"	"Branisamyopsis australis"
"1291"	"Protacaremys prior"
"1292"	"Protacaremys avunculus"
"1293"	"Paradelphomys fissus"
"1294"	"Protacaremys pulchellus"
"1295"	"Luanthus initialis"
"1296"	"Perimys dissimilis"
"1297"	"Perimys incavatus"
"1298"	"Perimys transversus"
"1299"	"Willidewu esteparius"
"1300"	"Mazzonicebus almendrae"
"1301"	"Mormopterus barrancae"
"1302"	"Pachybiotherium acclinum"
"1303"	"Necrolestes mirabilis"
"1304"	"Sipalocyon externus"
"1305"	"Cephalomyopsis hipselodontus"
"1306"	"Soriamys gaimanensis"
"1307"	"Licaphrops festinus"
"1308"	"Prolicaphrium spectabile"
"1309"	"Rusconitherium mendocense"
"1310"	"Prohegetotherium schiaffinoi"
"1311"	"Acaremys preminutus"
"1312"	"Sciamys petisensis"
"1313"	"Garridomys curunuquem"
"1314"	"Peltephilus ferox"
"1315"	"Eutatus lagena"
"1316"	"Proeutatus robustus"
"1317"	"Peltephilus nanus"
"1318"	"Anantiosodon rarus"
"1319"	"Eutatus carinatus"
"1320"	"Eutatus deleo"
"1321"	"Asterostemma depressa"
"1322"	"Encinepeltus petesatus"
"1323"	"Metopotoxus laevatus"
"1324"	"Eucholoeops ingens"
"1325"	"Eucholoeops fronto"
"1326"	"Hapalops longiceps"
"1327"	"Hapalops elongatus"
"1328"	"Hapalops indifferens"
"1329"	"Hapalops ponderosus"
"1330"	"Hapalops platycephalus"
"1331"	"Schismotherium rectangularis"
"1332"	"Pelecyodon cristatus"
"1333"	"Prepotherium potens"
"1334"	"Prepotherium filholi"
"1335"	"Planops magnus"
"1336"	"Interatherium excavatum"
"1337"	"Interatherium extensum"
"1338"	"Nesodon marmoratus"
"1339"	"Proterotherium australe"
"1340"	"Diadiaphorus robustus"
"1341"	"Tetramerorhinus fortis"
"1342"	"Dicardia fissa"
"1343"	"Steiromys detentus"
"1344"	"Tremacebus harringtoni"
"1345"	"Neotamandua australis"
"1346"	"Nunezia caroloameghinoi"
"1347"	"Adiastaltus habilis"
"1348"	"Adiastaltus procerus"
"1349"	"Plagiocoelus obliquus"
"1350"	"Anathitus revelator"
"1351"	"Orthoarthrus mixtus"
"1352"	"Proheptaconus patagonicus"
"1353"	"Prototrigodon rothi"
"1354"	"Alloiomys friasensis"
"1355"	"Oligobiotherium divisum"
"1356"	"Microbiotherium praecursor"
"1357"	"Clenia minuscula"
"1358"	"Pachybiotherium illuminatum"
"1359"	"Eomicrobiotherium mykerum"
"1360"	"Proargyrolagus argentinus"
"1361"	"Anargyrolagus primus"
"1362"	"Patagonia peregrina"
"1363"	"Archaeoplus incipiens"
"1364"	"Borhyaenidium riggsi"
"1365"	"Plesiosorex greeni"
"1366"	"Lanthanotherium observatum"
"1367"	"Antesorex wilsoni"
"1368"	"Scalopoides hutchisoni"
"1369"	"Mioheteromys subterior"
"1370"	"Poebrotherium eximium"
"1371"	"Goedertius oregonensis"
"1372"	"Ninjadelphis ujiharai"
"1373"	"Zarhinocetus donnamatsonae"
"1374"	"Devinophoca emryi"
"1375"	"Cookeroo hortusensis"
"1376"	"Miohippus taxus"
"1377"	"Cynarctus wangi"
"1378"	"Cosoryx ilfonsensis"
"1379"	"Hypertragulus minor"
"1380"	"Awadelphis hirayamai"
"1381"	"Synexallerix otus"
"1382"	"Postexallerix securis"
"1383"	"Postexallerix mustelidens"
"1384"	"Asianeomys dangheensis"
"1385"	"Omboomys builstynensis"
"1386"	"Plesiosminthus barsboldi"
"1387"	"Asianeomys fahlbuschi"
"1388"	"Heosminthus borrae"
"1389"	"Palorchestes azael"
"1390"	"Gumardee pascuali"
"1391"	"Balbaroo gregoriensis"
"1392"	"Acrophyseter deinodon"
"1393"	"Acrophyseter robustus"
"1394"	"Dagonodum mojnum"
"1395"	"Chavinziphius maxillocristatus"
"1396"	"Actiocyon parverratis"
"1397"	"Negodiaetictis rugatrulleum"
"1398"	"Brevimalictis chikasha"
"1399"	"Nambaroo tarrinyeri"
"1400"	"Incakujira anillodefuego"
"1401"	"Neohelos tirarensis"
"1402"	"Tachyoryctoides engesseri"
"1403"	"Amphilagus magnus"
"1404"	"Amphilagus orientalis"
"1405"	"Amphilagus plicadentis"
"1406"	"Ankotarinja tirarensis"
"1407"	"Keeuna woodburnei"
"1408"	"Cercartetus nanus"
"1409"	"Crash bandicoot"
"1410"	"Liyamayi dayi"
"1411"	"Protovis himalayensis"
"1412"	"Mithridatocetus eichwaldi"
"1413"	"Konobelodon atticus"
"1414"	"Acerorhinus neleus"
"1415"	"Diprotodon optatum"
"1416"	"Ramsayia magna"
"1417"	"Vombatus ursinus"
"1418"	"Lasiorhinus krefftii"
"1419"	"Thylacoleo carnifex"
"1420"	"Balbaroo camfieldensis"
"1421"	"Wyulda asherjoeli"
"1422"	"Turpanotherium elegans"
"1423"	"Miophyllorhina riversleighensis"
"1424"	"Hypsiprymnodon philcreaseri"
"1425"	"Hypsiprymnodon dennisi"
"1426"	"Hypsiprymnodon karenblackae"
"1427"	"Pachycrocuta brevirostris"
"1428"	"Canis etruscus"
"1429"	"Nimbacinus dicksoni"
"1430"	"Onychogalea unguifera"
"1431"	"Democricetodon cretensis"
"1432"	"Beneziphius cetariensis"
"1433"	"Burramys parvus"
"1434"	"Wrightohyus yatkolai"
"1435"	"Lucashyus coombsae"
"1436"	"Siamogale melilutra"
"1437"	"Equus yunnanensis"
"1438"	"Ansomys descendens"
"1439"	"Isthminia panamensis"
"1440"	"Eotaria citrica"
"1441"	"Paratapirus helvetius"
"1442"	"Brujadelphis ankylorostris"
"1443"	"Stuckyhyus siouxensis"
"1444"	"Dilophodelphis fordycei"
"1445"	"Sternbergia waitei"
"1446"	"Oreodontoides stocki"
"1447"	"Pseudomesoreodon rooneyi"
"1448"	"Desmatochoerus leidyi"
"1449"	"Desmatochoerus hatcheri"
"1450"	"Superdesmatochoerus microcephalus"
"1451"	"Baraguatherium takumara"
"1452"	"Kherem hsandgoliensis"
"1453"	"Heosminthus chimidae"
"1454"	"Plesiosminthus promyarion"
"1455"	"Plesiosminthus olzi"
"1456"	"Heterosminthus lanzhouensis"
"1457"	"Amphictis timucua"
"1458"	"Floridictis kerneri"
"1459"	"Parabrachypsalis janisae"
"1460"	"Tiucetus rosae"
"1461"	"Inticetus vertizi"
"1462"	"Chororatherium roobii"
"1463"	"Ustatochoerus californicus"
"1464"	"Archaeotherium caninus"
"1465"	"Nesodon taweretus"
"1466"	"Mammuthus meridionalis"
"1467"	"Mammuthus primigenius"
"1468"	"Bos taurus"
"1469"	"Bison priscus"
"1470"	"Ovis aries"
"1471"	"Capra hircus"
"1472"	"Megaloceros giganteus"
"1473"	"Rangifer tarandus"
"1474"	"Sus scrofa"
"1475"	"Coelodonta antiquitatis"
"1476"	"Crocuta crocuta"
"1477"	"Physeter macrocephalus"
"1478"	"Globicephala melas"
"1479"	"Delphinapterus leucas"
"1480"	"Balaenoptera musculus"
"1481"	"Zacatzontli tecolotlanensis"
"1482"	"Deinogalerix samniticus"
"1483"	"Reigechimys simplex"
"1484"	"Scaldiporia vandokkumi"
"1485"	"Koristocetus pescei"
"1486"	"Megalomeryx niobrarensis"
"1487"	"Equus excelsus"
"1488"	"Stegomastodon mirificus"
"1489"	"Miomaci pannonicum"
"1490"	"Enaliarctos mealsi"
"1491"	"Palaeogiraffa major"
"1492"	"Mioeuoticus kichotoi"
"1493"	"Potamarchus adamiae"
"1494"	"Pseudopotamarchus villanuevai"
"1495"	"Paratoceras orarius"
"1496"	"Paratoceras coatesi"
"1497"	"Lycopsis padillai"
"1498"	"Hilarcotherium miyou"
"1499"	"Citellus ridgwayi"
"1500"	"Scirrotherium antelucanus"
"1501"	"Sibotherium ka"
"1502"	"Virginiaphoca magurai"
"1503"	"Paedotherium kakai"
"1504"	"Isostylomys laurillardi"
"1505"	"Willmus maximus"
"1506"	"Neophanomys recens"
"1507"	"Kichechia savagei"
"1508"	"Katifelis nightingalei"
"1509"	"Afrocyon macrodon"
"1510"	"Khoikhoicetus kergueleni"
"1511"	"Mesoplodon layardii"
"1512"	"Macrosqualodelphis ukupachai"
"1513"	"Aondelphis talen"
"1514"	"Medocinia tetragorhina"
"1515"	"Yoshi minor"
"1516"	"Sinomammut intermedius"
"1517"	"Aphanobelodon zhaoi"
"1518"	"Sinapriculus linquensi"
"1519"	"Xenokeryx amidalae"
"1520"	"Yoshi garevskii"
"1521"	"Herpestes sanguineus"
"1522"	"Kretzoiarctos beatrix"
"1523"	"Teruelictis riparius"
"1524"	"Tragoportax macedoniensis"
"1525"	"Nanodobenus arandai"
"1526"	"Kwanzacetus khoisani"
"1527"	"Titanotaria orangensis"
"1528"	"Ciuciulea davidi"
"1529"	"Protypotherium sinclairi"
"1530"	"Doryperimys olsacheri"
"1531"	"Leucokephalos maior"
"1532"	"Epipeltephilus caraguensis"
"1533"	"Ferigolomys pacarana"
"1534"	"Irtyshogaulus minor"
"1535"	"Irtyshogaulus major"
"1536"	"Palaehoplophoroides rothi"
"1537"	"Stenotatus planus"
"1538"	"Eonaucum colloncuranum"
"1539"	"Amphibradys guiomari"
"1540"	"Planops grandis"
"1541"	"Sibyllotherium guenguelianum"
"1542"	"Myacyon kiptalami"
"1543"	"Vetelia gandhii"
"1544"	"Allodesmus uraiporensis"
"1545"	"Gulo sudorus"
"1546"	"Urumacocnus urbanii"
"1547"	"Pattersonocnus diazgameroi"
"1548"	"Simomylodon uccasamamensis"
"1549"	"Cardiatherium calingastaense"
"1550"	"Paleuphractus argentinus"
"1551"	"Vassallia minuta"
"1552"	"Cardiatherium rosendoi"
"1553"	"Caviodon andalhualensis"
"1554"	"Protypotherium endiadys"
"1555"	"Protypotherium colloncurensis"
"1556"	"Lagostomus incisus"
